filename,lp_cat,lp_all,lp_ratio,blur
good_0000.jpg,9.437731931933694,111.20671195859556,0.08486656754537933,0
good_0001.jpg,0.45751433951801934,175.20686402820638,0.002611280911028489,1
good_0002.jpg,2.961909690110245,196.88738521408683,0.015043674265314623,1
good_0003.jpg,1.34393416617093,32.64734070725547,0.041165195604193794,0
good_0004.jpg,2.083022906251021,45.646422672789974,0.04563386973789558,0
good_0005.jpg,43.930442214756255,78.96499931093602,0.5563280263167462,0
good_0006.jpg,2.3317583469802323,55.0060075904929,0.0423909759882891,0
good_0007.jpg,1.967705763624131,47.29995482014466,0.04160058442140628,0
good_0008.jpg,9.604600281510251,227.27012667454522,0.04226072481256723,0
good_0009.jpg,70.48865783341121,127.92016824173628,0.5510363127431613,0
good_0010.jpg,1.4699447030274098,43.07543610976945,0.03412489427342161,0
good_0011.jpg,3.587358276643991,206.62531055882866,0.0173616594546999,1
good_0012.jpg,1.4294926958163998,58.65807234001541,0.024369922822049975,1
good_0013.jpg,4.776195443594909,83.39523023551563,0.05727180595468714,0
good_0014.jpg,3.090326987276392,147.85070118389783,0.02090167285329692,1
good_0015.jpg,7.3307357125620864,105.7163303929513,0.06934345607072706,0
good_0016.jpg,14.69051805281759,197.75999419203185,0.07428457971409821,0
good_0017.jpg,1.5486869136902552,49.06224794887814,0.03156575530953974,0
good_0018.jpg,26.127686970713107,85.99301447608009,0.30383499322472074,0
good_0019.jpg,2.575456573815819,92.98099619576716,0.027698741454579758,1
good_0020.jpg,3.871002432656936,111.0313723326615,0.034864042039028494,0
good_0021.jpg,1.3225732330018811,41.07361998516213,0.032200064992558765,0
good_0022.jpg,2.2603143928400358,66.89987396035198,0.03378652692499248,0
good_0023.jpg,2.3269832592901105,46.6449862287231,0.04988710357592942,0
good_0024.jpg,0.8773089914636215,94.67708765703158,0.009266328455747177,1
good_0025.jpg,4.7429593721144965,138.28101953132605,0.03429942437645993,0
good_0026.jpg,64.96305750661877,130.75096011118922,0.4968457398047011,0
good_0027.jpg,38.88912119950021,111.21012441805804,0.34969047470272846,0
good_0028.jpg,6.171659807956105,78.98923945589887,0.07813291848950964,0
good_0029.jpg,2.3019430561340184,72.19598800792023,0.031884639571405055,0
good_0030.jpg,5.702850843201686,48.70146552707561,0.11709813619533035,0
good_0031.jpg,4.403170247933884,77.1919291043808,0.05704184749651496,0
good_0032.jpg,5.719391848334988,97.30092833710742,0.058780444812609224,0
good_0033.jpg,1.5633321478771867,51.81632437462367,0.030170649245101742,0
good_0034.jpg,2.3885903997395004,102.45448814749824,0.02331367266508398,1
good_0035.jpg,4.401220216447354,49.15536354305624,0.08953692739129536,0
