filename,lp_cat,lp_all,lp_ratio,blur
bad_0000.jpg,0.0,22.753444010649247,0.0,1
bad_0001.jpg,4.660370868046224,151.71070936048753,0.030718799534266757,0
bad_0002.jpg,82.49536155414653,124.8416058875362,0.6608002273573974,0
bad_0003.jpg,2.0910625286215225,40.31079395014661,0.05187351385853608,0
bad_0004.jpg,6.651127154783684,97.54356567984792,0.06818622128919959,0
bad_0005.jpg,2.0123586444387396,110.86988349939062,0.018150633706129946,1
bad_0006.jpg,3.1007993785749592,119.10566646153575,0.02603402063642655,1
bad_0007.jpg,3.6809133827160494,147.84336044733982,0.024897387150687435,1
bad_0008.jpg,9.497528063087909,258.13596108863976,0.03679273520447858,0
bad_0009.jpg,60.9073121107094,97.17319874806749,0.6267912644166268,0
bad_0010.jpg,3.395685355447389,266.32613690355777,0.012750101792213647,1
bad_0011.jpg,23.39892894952074,107.84445593919979,0.21696923356646647,0
bad_0012.jpg,1.3476881220897945,42.59506354380539,0.031639537776573856,0
bad_0013.jpg,3.3145401245555512,53.276604281199674,0.06221380227352799,0
bad_0014.jpg,3.3143888983343985,81.65103917896057,0.040592121443427186,0
bad_0015.jpg,1.454435259942757,57.24496168830615,0.025407218679995472,1
bad_0016.jpg,2.506268932824604,141.20072771987924,0.017749688498749527,1
bad_0017.jpg,1.6014163237311385,200.49484246971284,0.007987319294625006,1
bad_0018.jpg,29.435274910850993,80.93434076001206,0.3636932683263955,0
bad_0019.jpg,15.995348079561042,249.12535054933204,0.06420602337052658,0
bad_0020.jpg,16.21815305468924,249.91235578173212,0.06489536303220562,0
bad_0021.jpg,5.826688888888889,248.57531144563362,0.023440336270737227,1
bad_0022.jpg,0.889424730495966,94.11995242687888,0.009449906290453704,1
bad_0023.jpg,1.9897052154195012,129.5997374940182,0.015352694796247854,1
bad_0024.jpg,0.926890012131975,98.15944126651182,0.0094426985338617,1
bad_0025.jpg,2.053613888888889,73.66325529499143,0.027878402612876652,1
bad_0026.jpg,1.397026474052948,47.72026735800215,0.02927532789312176,1
bad_0027.jpg,1.2921437588996052,278.8454650545088,0.0046339063059426715,1
bad_0028.jpg,1.8967187021732477,61.0448417581103,0.031070908655787502,0
bad_0029.jpg,1.5982711181887128,43.75414789918734,0.03652844804271455,0
bad_0030.jpg,2.063443072702332,77.35400059929654,0.026675324569070794,1
