filename,size_ratio,to_ctr
bad_0000.jpg,0.11297067901234568,605.528694613228
bad_0001.jpg,0.08225742669753086,374.48631483673745
bad_0002.jpg,0.011586130401234568,602.0049833680781
bad_0003.jpg,0.005625,526.2774933435782
bad_0004.jpg,0.06424816743827161,567.3129647734132
bad_0005.jpg,0.0028592785493827162,514.7358545895165
bad_0006.jpg,0.005835262345679012,279.20064469839605
bad_0007.jpg,0.0012056327160493826,481.05093285430803
bad_0008.jpg,0.04604600694444445,758.5782754600872
bad_0009.jpg,0.0012056327160493826,331.78908963376114
bad_0010.jpg,0.0011111111111111111,355.4405716853381
bad_0011.jpg,0.16391251929012346,451.50526021299027
bad_0012.jpg,0.051882716049382716,235.5674001214939
bad_0013.jpg,0.013288966049382716,660.430162848427
bad_0014.jpg,0.0011578896604938272,358.9345344209721
bad_0015.jpg,0.01250048225308642,576.0078124470188
bad_0016.jpg,0.009587673611111111,456.1578674099571
bad_0017.jpg,0.0015668402777777777,953.1091228185784
bad_0018.jpg,0.0032426697530864197,542.0415113254703
bad_0019.jpg,0.0019753086419753087,447.3175605763762
bad_0020.jpg,0.007901234567901235,448.2186966202994
bad_0021.jpg,0.0010204475308641975,363.798020885216
bad_0022.jpg,0.0011578896604938272,475.8571214135605
bad_0023.jpg,0.001458815586419753,227.48406537601704
bad_0024.jpg,0.0028592785493827162,516.7223625894277
bad_0025.jpg,0.0051162229938271605,234.54210709380092
bad_0026.jpg,0.05251736111111111,333.4081582685103
bad_0027.jpg,0.013288966049382716,566.7424459134854
bad_0028.jpg,0.005521315586419753,521.8620507375489
bad_0029.jpg,0.0112890625,455.579850300691
bad_0030.jpg,0.11437548225308641,391.71035217364374
bad_0031.jpg,0.04369261188271605,624.8687862263565
bad_0032.jpg,0.0008916859567901235,351.80960760047475
bad_0033.jpg,0.08106674382716049,343.35113222472415
bad_0034.jpg,0.014600694444444444,612.6826258349423
bad_0035.jpg,0.10607687114197531,503.3905044793753
bad_0036.jpg,0.07600742669753087,477.4149138851864
bad_0037.jpg,0.1047241512345679,441.6525783916584
bad_0038.jpg,0.0011111111111111111,418.36945395188684
bad_0039.jpg,0.01361111111111111,640.0281243820461
bad_0040.jpg,0.011437114197530865,622.2443250042542
bad_0041.jpg,0.003009741512345679,556.0035971106661
bad_0042.jpg,0.0871069637345679,659.5187639483808
bad_0043.jpg,0.0206640625,435.1781244502072
bad_0044.jpg,0.021674382716049382,235.0
bad_0045.jpg,0.08751736111111111,236.54597861726586
bad_0046.jpg,0.0029340277777777776,379.68407920269715
bad_0047.jpg,0.013773630401234568,425.0176466924638
bad_0048.jpg,0.006157889660493827,499.1963541533531
bad_0049.jpg,0.07486304012345679,560.5755970428966
bad_0050.jpg,0.0013040123456790123,446.4101253331962
bad_0051.jpg,0.005835262345679012,274.85450696686786
bad_0052.jpg,0.009184027777777777,429.9546487712396
bad_0053.jpg,0.011437114197530865,511.63463526231294
bad_0054.jpg,0.0010204475308641975,345.7817230566127
bad_0055.jpg,0.0011111111111111111,344.5692963686695
bad_0056.jpg,0.0039935378086419756,217.26711670199887
bad_0057.jpg,0.005521315586419753,281.1494264621573
bad_0058.jpg,0.07074122299382717,556.7234501976723
bad_0059.jpg,0.0013040123456790123,430.26503460076793
bad_0060.jpg,0.013937114197530864,412.16137616229884
bad_0061.jpg,0.005941840277777778,522.1082263286032
bad_0062.jpg,0.003009741512345679,319.6951673078591
bad_0063.jpg,0.09,206.344372348751
bad_0064.jpg,0.004822530864197531,1082.302175919461
bad_0065.jpg,0.030625,393.2238548206352
bad_0066.jpg,0.0012056327160493826,329.2795165205391
bad_0067.jpg,0.08875434027777777,686.0823565724453
bad_0068.jpg,0.010850694444444444,511.1242510388252
bad_0069.jpg,0.0011578896604938272,416.2030754331352
bad_0070.jpg,0.07949266975308641,474.0854353383997
bad_0071.jpg,0.0010652970679012345,353.578845521052
bad_0072.jpg,0.0009765625,349.73847372000694
bad_0073.jpg,0.0012543402777777778,335.78862398836566
bad_0074.jpg,0.0933641975308642,713.3302180617333
bad_0075.jpg,0.06146267361111111,607.7836786225837
bad_0076.jpg,0.0011578896604938272,404.4650788387052
bad_0077.jpg,0.0019753086419753087,462.34619064073615
bad_0078.jpg,0.0012543402777777778,414.5093485073648
bad_0079.jpg,0.002640817901234568,281.46047679914136
bad_0080.jpg,0.08027777777777778,254.95097567963927
bad_0081.jpg,0.0937890625,588.430114796991
bad_0082.jpg,0.0011578896604938272,354.2315626818141
bad_0083.jpg,0.0011578896604938272,339.99117635609315
bad_0084.jpg,0.050625,495.98084640437474
bad_0085.jpg,0.04055748456790124,502.43905103007273
bad_0086.jpg,0.0013546489197530864,494.82522166922735
bad_0087.jpg,0.008659336419753087,505.3889591196072
bad_0088.jpg,0.012970679012345679,450.308782947879
bad_0089.jpg,0.07716049382716049,102.42070103255493
bad_0090.jpg,0.05640625,60.207972893961475
bad_0091.jpg,0.059076003086419755,564.3199447122173
bad_0092.jpg,0.04634452160493827,283.24018076537095
bad_0093.jpg,0.003650173611111111,653.3636047408824
bad_0094.jpg,0.007060667438271605,516.0794512475767
bad_0095.jpg,0.01493827160493827,578.8488576476592
bad_0096.jpg,0.0013546489197530864,467.4922459249993
bad_0097.jpg,0.0791015625,474.66303837564607
bad_0098.jpg,0.007060667438271605,1067.2169413947663
bad_0099.jpg,0.0011578896604938272,355.55027773860616
bad_0100.jpg,0.006489197530864198,553.5991329472979
bad_0101.jpg,0.07793402777777778,270.6676929372991
bad_0102.jpg,0.006944444444444444,393.0814165029937
bad_0103.jpg,0.0011578896604938272,418.8138011097533
bad_0104.jpg,0.019097704475308643,697.2323859374291
bad_0105.jpg,0.06530864197530864,380.34852438257207
bad_0106.jpg,0.0013040123456790123,342.023391012954
bad_0107.jpg,0.08305603780864197,612.4050946881484
bad_0108.jpg,0.0009765625,347.51978360950903
bad_0109.jpg,0.0054185956790123455,225.89378034819816
bad_0110.jpg,0.005729648919753087,539.448792750526
bad_0111.jpg,0.011887056327160493,635.0590523722971
bad_0112.jpg,0.03917100694444445,650.5881954047429
bad_0113.jpg,0.05640625,516.108515721258
bad_0114.jpg,0.0019140625,397.1750243910108
bad_0115.jpg,0.003322241512345679,492.4103979405797
bad_0116.jpg,0.0029340277777777776,507.87793809142767
bad_0117.jpg,0.0010652970679012345,380.1710141502111
bad_0118.jpg,0.0010652970679012345,354.6843667262486
bad_0119.jpg,0.0791015625,813.1432838067348
bad_0120.jpg,0.0011111111111111111,355.8328259168904
bad_0121.jpg,0.10027777777777777,873.2771610433884
bad_0122.jpg,0.09041714891975308,428.2289107475113
bad_0123.jpg,0.0010652970679012345,398.3013934196063
bad_0124.jpg,0.012970679012345679,495.1009997970111
bad_0125.jpg,0.0027854938271604937,510.625107099132
bad_0126.jpg,0.0030864197530864196,522.7083316726452
bad_0127.jpg,0.09167438271604939,585.1034096636253
bad_0128.jpg,0.001736111111111111,990.2408797863276
bad_0129.jpg,0.15449266975308643,403.11288741492746
bad_0130.jpg,0.011141975308641975,598.4321181220139
bad_0131.jpg,0.07988474151234567,502.236995849569
bad_0132.jpg,0.0141015625,339.3420103671221
